4.135162234306335449e-01,2.350224107503890991e-01,6.394122838973999023e-01,7.430078089237213135e-02,5.610401034355163574e-01,1.430317312479019165e-01,6.780018657445907593e-02,-6.022850051522254944e-02,9.226489812135696411e-02,4.136537015438079834e-02
4.188401997089385986e-01,3.858637213706970215e-01,6.639482378959655762e-01,3.338027745485305786e-02,5.723856091499328613e-01,3.208666741847991943e-01,1.731351763010025024e-01,-1.027942374348640442e-01,1.145640984177589417e-01,-8.628590404987335205e-02
6.517843604087829590e-01,7.162813544273376465e-01,5.604676008224487305e-01,6.840370893478393555e-01,3.870355188846588135e-01,1.413305878639221191e+00,1.211986780166625977e+00,1.249068975448608398e+00,1.146244645118713379e+00,1.538693308830261230e+00
1.356599807739257812e+00,2.257486104965209961e+00,9.676982760429382324e-01,-4.297806024551391602e-01,1.306253433227539062e+00,2.052473306655883789e+00,1.072193503379821777e+00,-2.493424862623214722e-01,1.040772438049316406e+00,-1.411520361900329590e+00
1.924386620521545410e-01,1.033948659896850586e+00,-3.422798812389373779e-01,-1.228195071220397949e+00,3.101839125156402588e-01,1.166690111160278320e+00,3.678880929946899414e-01,-9.527258276939392090e-01,1.419386863708496094e-01,-7.675723433494567871e-01
4.458644092082977295e-01,2.390865683555603027e-01,6.745823621749877930e-01,1.106303855776786804e-01,5.894228219985961914e-01,1.267815530300140381e-01,6.120700016617774963e-02,-4.996282979846000671e-02,1.089554429054260254e-01,4.386008903384208679e-02
4.094195067882537842e-01,4.081344604492187500e-01,6.520458459854125977e-01,1.489320304244756699e-02,5.773303508758544922e-01,3.502251207828521729e-01,1.878425925970077515e-01,-1.325947195291519165e-01,1.030123308300971985e-01,-9.124334901571273804e-02
6.087759137153625488e-01,6.219567060470581055e-01,5.406346321105957031e-01,7.071625590324401855e-01,4.241989552974700928e-01,1.205769300460815430e+00,1.073111891746520996e+00,1.141503334045410156e+00,1.045023441314697266e+00,1.610366940498352051e+00
7.873124480247497559e-01,1.315900087356567383e+00,3.420040905475616455e-01,-6.775257587432861328e-01,6.961486339569091797e-01,1.156501293182373047e+00,4.427021443843841553e-01,-1.828871667385101318e-01,6.383398175239562988e-01,-8.196044564247131348e-01
2.764150202274322510e-01,1.168050765991210938e+00,-3.213659524917602539e-01,-1.300907373428344727e+00,4.782665967941284180e-01,1.093104958534240723e+00,2.710826992988586426e-01,-1.105892658233642578e+00,1.319896876811981201e-01,-8.819813132286071777e-01
4.549265801906585693e-01,2.363285273313522339e-01,7.021566629409790039e-01,1.474375426769256592e-01,6.084278821945190430e-01,1.249785348773002625e-01,7.151689380407333374e-02,-4.868173226714134216e-02,1.077099442481994629e-01,5.719610303640365601e-02
4.096305370330810547e-01,4.328441321849822998e-01,6.566985845565795898e-01,8.742596022784709930e-03,5.811268687248229980e-01,3.829040527343750000e-01,2.096253782510757446e-01,-1.444253027439117432e-01,1.041928082704544067e-01,-1.096091046929359436e-01
6.355618238449096680e-01,6.619346737861633301e-01,6.071270108222961426e-01,7.636807560920715332e-01,5.225780606269836426e-01,1.183901786804199219e+00,1.061870813369750977e+00,1.097681879997253418e+00,9.977312088012695312e-01,1.587805271148681641e+00
7.451264262199401855e-01,1.024977445602416992e+00,4.518064856529235840e-01,-4.693665206432342529e-01,5.942285656929016113e-01,9.070701599121093750e-01,3.616941571235656738e-01,2.293578907847404480e-02,6.430859565734863281e-01,-7.003751397132873535e-01
3.729990422725677490e-01,1.370960116386413574e+00,-4.145036637783050537e-01,-1.520906567573547363e+00,6.858157515525817871e-01,1.097474455833435059e+00,1.210519298911094666e-01,-1.330609917640686035e+00,1.181554645299911499e-01,-1.037131071090698242e+00
4.645125269889831543e-01,1.970431953668594360e-01,7.094509005546569824e-01,1.663129031658172607e-01,6.144333481788635254e-01,5.633195117115974426e-02,2.315605804324150085e-02,-4.041694849729537964e-02,1.082985401153564453e-01,8.662765473127365112e-02
4.106968343257904053e-01,4.131211638450622559e-01,6.732028126716613770e-01,3.484019264578819275e-02,5.808776617050170898e-01,3.631277084350585938e-01,2.063278108835220337e-01,-1.310076564550399780e-01,1.019177287817001343e-01,-9.116033464670181274e-02
6.358630061149597168e-01,6.584316492080688477e-01,5.325368046760559082e-01,6.952505111694335938e-01,5.903391838073730469e-01,1.071629405021667480e+00,9.415717124938964844e-01,1.016256213188171387e+00,9.496478438377380371e-01,1.594915866851806641e+00
6.167863607406616211e-01,7.651885747909545898e-01,5.235314965248107910e-01,-2.370033860206604004e-01,5.240884423255920410e-01,7.680051326751708984e-01,4.002269208431243896e-01,7.389757782220840454e-02,4.885460436344146729e-01,-4.127781093120574951e-01
4.903998970985412598e-01,1.614618062973022461e+00,-5.811141729354858398e-01,-1.778687119483947754e+00,7.495295405387878418e-01,1.185672044754028320e+00,1.215444207191467285e-01,-1.444733738899230957e+00,2.493973523378372192e-01,-1.208841562271118164e+00
4.555322825908660889e-01,1.513330340385437012e-01,7.245852947235107422e-01,2.022249996662139893e-01,6.118105053901672363e-01,1.067353691905736923e-02,8.818750502541661263e-04,-3.433357551693916321e-02,8.757967501878738403e-02,1.267637163400650024e-01
4.017487168312072754e-01,3.864444494247436523e-01,6.924211382865905762e-01,7.165431976318359375e-02,5.669966936111450195e-01,3.557447195053100586e-01,2.228281795978546143e-01,-1.172742992639541626e-01,9.566119313240051270e-02,-6.431843340396881104e-02
6.913693547248840332e-01,6.663499474525451660e-01,6.086781024932861328e-01,7.778000235557556152e-01,7.113776206970214844e-01,9.150819778442382812e-01,8.503525257110595703e-01,9.778867959976196289e-01,9.219964146614074707e-01,1.608309507369995117e+00
4.997692406177520752e-01,6.584303975105285645e-01,4.101569354534149170e-01,-3.021573722362518311e-01,4.702077209949493408e-01,7.182670235633850098e-01,3.474575281143188477e-01,1.440723985433578491e-02,3.897352516651153564e-01,-3.011792600154876709e-01
6.036742329597473145e-01,1.623545050621032715e+00,-6.773942112922668457e-01,-1.894267797470092773e+00,7.769870758056640625e-01,1.082243323326110840e+00,-2.489055693149566650e-02,-1.365489721298217773e+00,3.729966878890991211e-01,-1.249304294586181641e+00
4.586188793182373047e-01,1.348200887441635132e-01,7.414346933364868164e-01,2.254532277584075928e-01,6.420856118202209473e-01,-3.245748952031135559e-02,-1.496205478906631470e-02,-5.741954315453767776e-03,8.768027275800704956e-02,1.491173356771469116e-01
3.878421187400817871e-01,3.731868267059326172e-01,7.007614970207214355e-01,8.985587209463119507e-02,5.795646309852600098e-01,3.354399502277374268e-01,2.321321964263916016e-01,-9.884035587310791016e-02,8.956004679203033447e-02,-3.794910013675689697e-02
7.227376699447631836e-01,6.430566310882568359e-01,6.900473237037658691e-01,8.778287768363952637e-01,7.922870516777038574e-01,8.049302697181701660e-01,8.176162838935852051e-01,9.865579009056091309e-01,8.938652276992797852e-01,1.651358008384704590e+00
4.278500676155090332e-01,3.126810491085052490e-01,5.554029345512390137e-01,4.175506532192230225e-02,3.237956762313842773e-01,5.407912135124206543e-01,3.969650268554687500e-01,2.614627182483673096e-01,3.865746855735778809e-01,-6.268442422151565552e-02
5.300101637840270996e-01,1.520832657814025879e+00,-6.542001366615295410e-01,-1.775151968002319336e+00,7.262452840805053711e-01,1.092869400978088379e+00,1.806835643947124481e-02,-1.363685727119445801e+00,3.327492177486419678e-01,-1.123866796493530273e+00
5.562786459922790527e-01,2.212044596672058105e-01,8.052443861961364746e-01,2.074189484119415283e-01,7.409427165985107422e-01,-8.339720219373703003e-02,-1.006196886301040649e-01,-3.464209660887718201e-02,1.215524598956108093e-01,8.993291109800338745e-02
4.452790617942810059e-01,4.106381237506866455e-01,7.071874737739562988e-01,2.789901010692119598e-02,5.977472066879272461e-01,2.886753380298614502e-01,1.476289480924606323e-01,-1.089136898517608643e-01,1.269533038139343262e-01,-6.882759928703308105e-02
7.901548147201538086e-01,7.107755541801452637e-01,7.069277763366699219e-01,8.573915958404541016e-01,9.142046570777893066e-01,7.371596693992614746e-01,7.270704507827758789e-01,9.341450929641723633e-01,8.870171308517456055e-01,1.621020913124084473e+00
4.874556958675384521e-01,3.770513832569122314e-01,7.715029716491699219e-01,2.482998818159103394e-01,4.796633124351501465e-01,6.115852594375610352e-01,5.131506323814392090e-01,2.464912384748458862e-01,3.526976108551025391e-01,1.027108728885650635e-02
5.544821619987487793e-01,1.447617411613464355e+00,-6.705278158187866211e-01,-1.741353750228881836e+00,7.146061658859252930e-01,1.064459323883056641e+00,-2.060847543179988861e-02,-1.283935546875000000e+00,3.506995737552642822e-01,-1.050616383552551270e+00
6.287392377853393555e-01,9.021224826574325562e-02,8.501232862472534180e-01,2.347178310155868530e-01,7.017385363578796387e-01,-2.727349996566772461e-01,-2.480288296937942505e-01,7.944295555353164673e-02,1.618698686361312866e-01,6.958878785371780396e-02
5.086566805839538574e-01,3.127365112304687500e-01,7.656696438789367676e-01,5.776897445321083069e-02,5.730941295623779297e-01,1.491647958755493164e-01,4.752555117011070251e-02,4.129864275455474854e-03,1.498123705387115479e-01,-1.059639155864715576e-01
8.722053766250610352e-01,8.174231648445129395e-01,7.690111994743347168e-01,8.844470977783203125e-01,1.071321249008178711e+00,7.434672117233276367e-01,7.047622203826904297e-01,8.735992908477783203e-01,8.833510875701904297e-01,1.606886625289916992e+00
3.737535774707794189e-01,1.882031261920928955e-01,6.745065450668334961e-01,2.481117397546768188e-01,3.265604376792907715e-01,4.923216700553894043e-01,4.564137458801269531e-01,2.958793044090270996e-01,3.216176629066467285e-01,1.062993109226226807e-01
4.513985216617584229e-01,1.407096147537231445e+00,-7.158364653587341309e-01,-1.755246400833129883e+00,6.174620985984802246e-01,1.150405645370483398e+00,5.352700501680374146e-02,-1.337576031684875488e+00,2.897163629531860352e-01,-1.004140615463256836e+00
5.681548714637756348e-01,9.130835533142089844e-02,8.835541605949401855e-01,2.396049499511718750e-01,7.003987431526184082e-01,-2.087772339582443237e-01,-2.077068686485290527e-01,8.655598387122154236e-03,1.026573181152343750e-01,8.087023347616195679e-02
4.635035097599029541e-01,2.996880412101745605e-01,8.168795108795166016e-01,8.762768656015396118e-02,5.795414447784423828e-01,1.875786036252975464e-01,7.527386397123336792e-02,-4.835158213973045349e-02,9.942223131656646729e-02,-8.474722504615783691e-02
8.191492557525634766e-01,7.753902077674865723e-01,7.082048058509826660e-01,8.366701602935791016e-01,1.035562872886657715e+00,6.556453108787536621e-01,6.315333843231201172e-01,8.293777704238891602e-01,8.495396971702575684e-01,1.587392449378967285e+00
2.652845978736877441e-01,1.521102786064147949e-01,6.713343262672424316e-01,2.609758675098419189e-01,2.160752266645431519e-01,5.593718290328979492e-01,5.479291081428527832e-01,2.758987545967102051e-01,2.578088343143463135e-01,6.755405664443969727e-02
4.151567816734313965e-01,1.348429203033447266e+00,-6.211972832679748535e-01,-1.672543883323669434e+00,5.267375111579895020e-01,1.217877268791198730e+00,1.153173372149467468e-01,-1.229182720184326172e+00,2.914067804813385010e-01,-9.522897005081176758e-01
4.999136328697204590e-01,1.014343649148941040e-01,8.821638822555541992e-01,2.568524181842803955e-01,7.028201222419738770e-01,-1.330516636371612549e-01,-1.393946558237075806e-01,1.057137560565024614e-04,3.017264977097511292e-02,1.136350184679031372e-01
3.655270040035247803e-01,3.024967908859252930e-01,8.050149083137512207e-01,9.235596656799316406e-02,5.781109333038330078e-01,2.447410076856613159e-01,1.301602870225906372e-01,-8.996969461441040039e-02,-3.097163513302803040e-03,-5.213382467627525330e-02
8.639643192291259766e-01,7.589886188507080078e-01,7.362759113311767578e-01,8.668547868728637695e-01,1.068290114402770996e+00,5.737902522087097168e-01,5.793050527572631836e-01,8.689582943916320801e-01,8.733254671096801758e-01,1.597355604171752930e+00
2.776229381561279297e-01,3.556625545024871826e-02,5.897177457809448242e-01,1.998873800039291382e-01,1.862844675779342651e-01,3.735766112804412842e-01,3.700206875801086426e-01,3.060700595378875732e-01,2.771821320056915283e-01,1.220199018716812134e-01
4.364348351955413818e-01,1.418102741241455078e+00,-6.440873742103576660e-01,-1.773946523666381836e+00,5.920494794845581055e-01,1.201886296272277832e+00,4.661317914724349976e-02,-1.294366717338562012e+00,2.886745035648345947e-01,-1.035017132759094238e+00
4.169602394104003906e-01,1.745684072375297546e-02,8.020098209381103516e-01,2.612858116626739502e-01,6.192760467529296875e-01,-1.356409490108489990e-02,-4.897911101579666138e-02,2.086239308118820190e-02,-1.480809226632118225e-02,1.954695135354995728e-01
2.851486802101135254e-01,1.852719783782958984e-01,7.516624927520751953e-01,1.446349173784255981e-01,5.031617879867553711e-01,3.231601417064666748e-01,2.132524698972702026e-01,-6.221342086791992188e-02,-6.472200155258178711e-02,5.592872574925422668e-02
9.251770973205566406e-01,8.371078968048095703e-01,8.091823458671569824e-01,9.059281945228576660e-01,1.200581431388854980e+00,5.635071396827697754e-01,5.594140887260437012e-01,8.302972912788391113e-01,8.595046401023864746e-01,1.598132133483886719e+00
3.453700840473175049e-01,4.958501458168029785e-02,7.002031207084655762e-01,3.205662369728088379e-01,2.434806674718856812e-01,3.593340814113616943e-01,3.991761505603790283e-01,3.494814932346343994e-01,3.102582395076751709e-01,1.360537856817245483e-01
4.427956044673919678e-01,1.262858629226684570e+00,-6.320652365684509277e-01,-1.627682328224182129e+00,4.418704509735107422e-01,1.117209792137145996e+00,8.057146519422531128e-02,-1.116603374481201172e+00,3.357230424880981445e-01,-8.956953287124633789e-01
3.670993447303771973e-01,-6.108082458376884460e-02,8.062658309936523438e-01,2.919775843620300293e-01,5.642085075378417969e-01,-2.573323808610439301e-02,-6.563909351825714111e-03,1.195041090250015259e-01,3.805105388164520264e-02,2.655330598354339600e-01
2.628862261772155762e-01,8.740783482789993286e-02,7.902815341949462891e-01,2.181699275970458984e-01,4.622229337692260742e-01,2.715290188789367676e-01,2.363973110914230347e-01,6.126853078603744507e-02,4.548856057226657867e-03,1.392490863800048828e-01
9.518178701400756836e-01,8.622146248817443848e-01,7.918856143951416016e-01,8.823173642158508301e-01,1.227968692779541016e+00,5.410664081573486328e-01,5.159698724746704102e-01,8.220147490501403809e-01,8.772221207618713379e-01,1.579658746719360352e+00
4.924626350402832031e-01,1.822010874748229980e-01,7.678855657577514648e-01,3.195571899414062500e-01,3.889582455158233643e-01,3.543302714824676514e-01,3.502195179462432861e-01,3.262366950511932373e-01,3.814851641654968262e-01,3.495024144649505615e-02
4.252954125404357910e-01,1.080208778381347656e+00,-6.866333484649658203e-01,-1.517992854118347168e+00,3.258543312549591064e-01,9.835624694824218750e-01,1.812769100069999695e-02,-9.998991489410400391e-01,3.830335438251495361e-01,-7.563764452934265137e-01
2.643976807594299316e-01,-1.697658449411392212e-01,8.328122496604919434e-01,3.832882046699523926e-01,5.040996670722961426e-01,2.810344565659761429e-03,7.916697859764099121e-02,1.417729854583740234e-01,-1.634440757334232330e-02,3.888950049877166748e-01
1.525779068470001221e-01,-7.446426153182983398e-02,8.273371458053588867e-01,3.488104045391082764e-01,3.897332549095153809e-01,2.412972301244735718e-01,3.050779700279235840e-01,1.035232990980148315e-01,-5.920561403036117554e-02,3.063317835330963135e-01
9.816833734512329102e-01,8.583334088325500488e-01,7.924932241439819336e-01,8.856213092803955078e-01,1.259636044502258301e+00,4.712578356266021729e-01,4.557269513607025146e-01,8.182883262634277344e-01,8.885084986686706543e-01,1.584836959838867188e+00
5.714080929756164551e-01,3.010032474994659424e-01,5.281972289085388184e-01,-2.247756905853748322e-02,3.902055025100708008e-01,3.377065360546112061e-01,1.614022254943847656e-01,2.594565153121948242e-01,4.748253524303436279e-01,-1.141558289527893066e-01
