1.457771182060241699e+00,2.686825096607208252e-01,1.681791424751281738e+00,5.500744581222534180e-01,4.214227199554443359e-01,1.193636804819107056e-01,6.196745485067367554e-02,1.845695376396179199e+00,1.409472465515136719e+00,4.779409468173980713e-01
1.425746560096740723e+00,2.690199017524719238e-01,1.678837656974792480e+00,6.010756492614746094e-01,4.221786558628082275e-01,1.299764961004257202e-01,6.498163193464279175e-02,1.852274179458618164e+00,1.401129961013793945e+00,4.785683155059814453e-01
1.751816630363464355e+00,6.867465376853942871e-01,1.388212561607360840e+00,8.180457949638366699e-01,5.949261784553527832e-01,1.076455712318420410e+00,1.055314183235168457e+00,1.015702009201049805e+00,9.781600236892700195e-01,5.368896126747131348e-01
1.439351320266723633e+00,2.993059158325195312e-01,1.653102993965148926e+00,5.871921181678771973e-01,4.951710999011993408e-01,1.245749294757843018e-01,9.541390091180801392e-02,1.812089443206787109e+00,1.310992240905761719e+00,5.499150156974792480e-01
3.366767466068267822e-01,1.448933243751525879e+00,5.052297711372375488e-01,1.406091451644897461e+00,1.595786452293395996e+00,1.201506376266479492e+00,1.211625099182128906e+00,6.606308817863464355e-01,4.938198029994964600e-01,1.652641177177429199e+00
1.453795790672302246e+00,3.223907947540283203e-01,1.627281904220581055e+00,6.262795925140380859e-01,4.751576483249664307e-01,1.198149621486663818e-01,8.790142089128494263e-02,1.806872367858886719e+00,1.191477537155151367e+00,4.907895326614379883e-01
1.408867955207824707e+00,3.062061667442321777e-01,1.640328049659729004e+00,5.968312621116638184e-01,4.446531832218170166e-01,1.305093914270401001e-01,8.118805289268493652e-02,1.817553758621215820e+00,1.384885549545288086e+00,5.017400383949279785e-01
1.457581281661987305e+00,2.686831653118133545e-01,1.681775808334350586e+00,5.502981543540954590e-01,4.214251935482025146e-01,1.194069758057594299e-01,6.197904050350189209e-02,1.845736861228942871e+00,1.409680366516113281e+00,4.779430627822875977e-01
1.425644516944885254e+00,2.690207660198211670e-01,1.678828358650207520e+00,6.012665629386901855e-01,4.221815466880798340e-01,1.300204247236251831e-01,6.499411910772323608e-02,1.852294206619262695e+00,1.401012539863586426e+00,4.785707294940948486e-01
1.745589375495910645e+00,6.979295015335083008e-01,1.380800843238830566e+00,8.235472440719604492e-01,6.090936064720153809e-01,1.093503475189208984e+00,1.077150464057922363e+00,9.843097329139709473e-01,9.654028415679931641e-01,5.534110069274902344e-01
1.470869183540344238e+00,2.700947523117065430e-01,1.683136820793151855e+00,5.747547745704650879e-01,4.631260037422180176e-01,1.269902884960174561e-01,8.074534684419631958e-02,1.843169689178466797e+00,1.336042761802673340e+00,5.210846066474914551e-01
3.366767466068267822e-01,1.448933243751525879e+00,5.052297711372375488e-01,1.406091451644897461e+00,1.595786452293395996e+00,1.201506376266479492e+00,1.211625099182128906e+00,6.606308817863464355e-01,4.938198029994964600e-01,1.652641177177429199e+00
1.453795790672302246e+00,3.223907947540283203e-01,1.627281904220581055e+00,6.262795925140380859e-01,4.751576483249664307e-01,1.198149621486663818e-01,8.790142089128494263e-02,1.806872367858886719e+00,1.191477537155151367e+00,4.907895326614379883e-01
1.408867955207824707e+00,3.062061667442321777e-01,1.640328049659729004e+00,5.968312621116638184e-01,4.446531832218170166e-01,1.305093914270401001e-01,8.118805289268493652e-02,1.817553758621215820e+00,1.384885549545288086e+00,5.017400383949279785e-01
1.457617640495300293e+00,2.686829268932342529e-01,1.681778550148010254e+00,5.502554178237915039e-01,4.214246273040771484e-01,1.193986088037490845e-01,6.197686493396759033e-02,1.845727682113647461e+00,1.409639835357666016e+00,4.779428541660308838e-01
1.425251603126525879e+00,2.690235078334808350e-01,1.678793907165527344e+00,6.019991040229797363e-01,4.221924543380737305e-01,1.301893591880798340e-01,6.504223495721817017e-02,1.852373600006103516e+00,1.400560140609741211e+00,4.785800576210021973e-01
1.725494623184204102e+00,7.021540403366088867e-01,1.372321128845214844e+00,8.256456255912780762e-01,6.062127351760864258e-01,1.098859429359436035e+00,1.080739378929138184e+00,9.871546626091003418e-01,9.803285002708435059e-01,5.509768128395080566e-01
1.443739533424377441e+00,2.737169563770294189e-01,1.680054545402526855e+00,6.175284385681152344e-01,4.790296554565429688e-01,1.235643103718757629e-01,8.272502571344375610e-02,1.851154327392578125e+00,1.316351890563964844e+00,5.186496973037719727e-01
3.366767466068267822e-01,1.448933243751525879e+00,5.052297711372375488e-01,1.406091451644897461e+00,1.595786452293395996e+00,1.201506376266479492e+00,1.211625099182128906e+00,6.606308817863464355e-01,4.938198029994964600e-01,1.652641177177429199e+00
1.453795790672302246e+00,3.223907947540283203e-01,1.627281904220581055e+00,6.262795925140380859e-01,4.751576483249664307e-01,1.198149621486663818e-01,8.790142089128494263e-02,1.806872367858886719e+00,1.191477537155151367e+00,4.907895326614379883e-01
1.408867955207824707e+00,3.062061667442321777e-01,1.640328049659729004e+00,5.968312621116638184e-01,4.446531832218170166e-01,1.305093914270401001e-01,8.118805289268493652e-02,1.817553758621215820e+00,1.384885549545288086e+00,5.017400383949279785e-01
1.457681655883789062e+00,2.686829268932342529e-01,1.681784152984619141e+00,5.501806735992431641e-01,4.214237034320831299e-01,1.193842142820358276e-01,6.197301298379898071e-02,1.845714807510375977e+00,1.409571170806884766e+00,4.779421091079711914e-01
1.422810912132263184e+00,2.690422534942626953e-01,1.678576707839965820e+00,6.065823435783386230e-01,4.222625494003295898e-01,1.312573701143264771e-01,6.534744799137115479e-02,1.852863788604736328e+00,1.397654652595520020e+00,4.786396622657775879e-01
1.698151946067810059e+00,7.251864075660705566e-01,1.349817752838134766e+00,8.358905315399169922e-01,6.322415471076965332e-01,1.122667193412780762e+00,1.111979961395263672e+00,9.475709795951843262e-01,9.793104529380798340e-01,5.749336481094360352e-01
1.395755290985107422e+00,2.732535600662231445e-01,1.669235229492187500e+00,6.450592875480651855e-01,4.742943942546844482e-01,1.210097223520278931e-01,9.885934740304946899e-02,1.839675664901733398e+00,1.337605953216552734e+00,5.078822970390319824e-01
3.366767466068267822e-01,1.448933243751525879e+00,5.052297711372375488e-01,1.406091451644897461e+00,1.595786452293395996e+00,1.201506376266479492e+00,1.211625099182128906e+00,6.606308817863464355e-01,4.938198029994964600e-01,1.652641177177429199e+00
1.453795790672302246e+00,3.223907947540283203e-01,1.627281904220581055e+00,6.262795925140380859e-01,4.751576483249664307e-01,1.198149621486663818e-01,8.790142089128494263e-02,1.806872367858886719e+00,1.191477537155151367e+00,4.907895326614379883e-01
1.408867955207824707e+00,3.062061667442321777e-01,1.640328049659729004e+00,5.968312621116638184e-01,4.446531832218170166e-01,1.305093914270401001e-01,8.118805289268493652e-02,1.817553758621215820e+00,1.384885549545288086e+00,5.017400383949279785e-01
1.457663297653198242e+00,2.686829268932342529e-01,1.681782364845275879e+00,5.502017736434936523e-01,4.214237630367279053e-01,1.193883642554283142e-01,6.197402626276016235e-02,1.845718145370483398e+00,1.409590840339660645e+00,4.779421091079711914e-01
1.424173951148986816e+00,2.690317332744598389e-01,1.678698539733886719e+00,6.040186285972595215e-01,4.222230613231658936e-01,1.306571662425994873e-01,6.517580151557922363e-02,1.852590084075927734e+00,1.399295926094055176e+00,4.786060154438018799e-01
1.707181572914123535e+00,7.155487537384033203e-01,1.358540177345275879e+00,8.313583135604858398e-01,6.174290180206298828e-01,1.114718198776245117e+00,1.099417686462402344e+00,9.663102030754089355e-01,9.844043850898742676e-01,5.612729787826538086e-01
1.401860833168029785e+00,3.468343019485473633e-01,1.589252114295959473e+00,7.145165205001831055e-01,3.919006586074829102e-01,2.529788017272949219e-01,1.473200470209121704e-01,1.764764785766601562e+00,1.207675099372863770e+00,4.183119237422943115e-01
3.366767466068267822e-01,1.448933243751525879e+00,5.052297711372375488e-01,1.406091451644897461e+00,1.595786452293395996e+00,1.201506376266479492e+00,1.211625099182128906e+00,6.606308817863464355e-01,4.938198029994964600e-01,1.652641177177429199e+00
1.453795790672302246e+00,3.223907947540283203e-01,1.627281904220581055e+00,6.262795925140380859e-01,4.751576483249664307e-01,1.198149621486663818e-01,8.790142089128494263e-02,1.806872367858886719e+00,1.191477537155151367e+00,4.907895326614379883e-01
1.408867955207824707e+00,3.062061667442321777e-01,1.640328049659729004e+00,5.968312621116638184e-01,4.446531832218170166e-01,1.305093914270401001e-01,8.118805289268493652e-02,1.817553758621215820e+00,1.384885549545288086e+00,5.017400383949279785e-01
1.457608461380004883e+00,2.686829864978790283e-01,1.681777954101562500e+00,5.502660870552062988e-01,4.214248359203338623e-01,1.194005534052848816e-01,6.197746098041534424e-02,1.848938703536987305e+00,1.409650206565856934e+00,4.779429733753204346e-01
1.425314784049987793e+00,2.690231502056121826e-01,1.678799033164978027e+00,6.018826365470886230e-01,4.221906661987304688e-01,1.301623135805130005e-01,6.503464281558990479e-02,1.855544805526733398e+00,1.400632739067077637e+00,4.785786867141723633e-01
1.681498050689697266e+00,7.383937239646911621e-01,1.336419105529785156e+00,8.403368592262268066e-01,6.446162462234497070e-01,1.134832978248596191e+00,1.128079891204833984e+00,9.268924593925476074e-01,9.811564683914184570e-01,5.879105329513549805e-01
1.458149313926696777e+00,3.493778109550476074e-01,1.624864816665649414e+00,6.579653024673461914e-01,5.096056461334228516e-01,1.487023979425430298e-01,8.831296116113662720e-02,1.826689958572387695e+00,1.306581497192382812e+00,4.600035846233367920e-01
3.516700863838195801e-01,1.447691679000854492e+00,5.070786476135253906e-01,1.356961369514465332e+00,1.591554880142211914e+00,1.164397835731506348e+00,1.195886492729187012e+00,6.666443347930908203e-01,5.337212681770324707e-01,1.648532986640930176e+00
1.453795790672302246e+00,3.223907947540283203e-01,1.627281904220581055e+00,6.262795925140380859e-01,4.751576483249664307e-01,1.198149621486663818e-01,8.790142089128494263e-02,1.806872367858886719e+00,1.191477537155151367e+00,4.907895326614379883e-01
