47,-1,39
48,-1,40
48,-1,39
43,-1,40
36,-1,21
33,-1,40
33,-1,40
31,-1,39
28,-1,40
25,-1,39
22,-1,40
21,-1,39
20,-1,40
18,-1,40
17,-1,40
14,-1,40
10,-1,40
11,-1,40
11,-1,40
11,-1,40
13,-1,40
13,-1,40
13,-1,40
13,-1,40
13,-1,40
11,-1,40
5,0,40
-1,1,39
-2,1,40
-1,1,38
-1,1,40
0,1,39
3,1,40
2,1,39
3,1,40
3,1,39
2,1,40
0,1,39
2,1,40
3,1,39
1,1,40
2,1,39
2,1,39
6,0,40
4,1,40
5,0,40
3,1,40
4,1,40
8,0,40
7,0,40
8,0,40
8,0,40
8,0,40
13,-1,40
12,-1,40
8,0,40
1,1,40
1,1,40
5,0,39
7,0,39
6,0,39
5,0,40
4,1,40
8,0,40
7,0,39
4,1,40
4,1,39
3,1,40
5,0,39
7,0,40
6,0,39
2,1,40
1,1,39
2,1,40
3,1,39
5,0,40
3,1,39
3,1,39
2,1,40
6,0,40
4,1,40
0,1,40
0,1,40
5,0,40
6,0,40
8,0,40
8,0,40
10,-1,39
10,-1,39
8,0,39
9,0,40
9,0,40
7,0,39
7,0,21
9,0,21
11,-1,39
11,-1,38
13,-1,39
11,-1,39
7,0,40
7,0,38
10,-1,40
13,-1,38
14,-1,40
11,-1,38
7,0,39
8,0,38
8,0,39
11,-1,39
15,-1,40
12,-1,39
10,-1,39
9,0,39
6,0,39
6,0,39
7,0,40
9,0,40
11,-1,40
13,-1,40
15,-1,40
16,-1,40
16,-1,40
19,-1,40
19,-1,21
17,-1,40
14,-1,40
14,-1,39
12,-1,40
9,0,39
10,-1,40
11,-1,39
8,0,40
5,0,39
4,1,40
4,1,39
6,0,40
9,0,39
8,0,40
7,0,39
6,0,40
6,0,39
5,0,39
10,-1,40
13,-1,40
9,0,40
4,1,40
5,0,40
6,0,40
6,0,40
7,0,40
9,0,40
11,-1,40
12,-1,40
9,0,40
7,0,39
7,0,40
9,0,39
10,-1,40
13,-1,39
14,-1,40
10,-1,39
5,0,40
3,1,39
6,0,40
10,-1,39
13,-1,40
10,-1,39
6,0,40
6,0,39
6,0,40
6,0,39
7,0,40
7,0,39
6,0,21
6,0,40
6,0,39
5,0,39
7,0,40
10,-1,40
13,-1,40
10,-1,40
7,0,40
7,0,40
5,0,40
3,1,40
5,0,40
8,0,40
12,-1,40
10,-1,40
7,0,40
9,0,40
10,-1,39
13,-1,39
10,-1,40
5,0,38
0,1,40
0,1,38
5,0,40
6,0,39
8,0,40
