49,-1,60
45,-1,39
38,-1,40
33,-1,39
26,-1,40
25,-1,39
25,-1,21
20,-1,39
18,-1,21
18,-1,40
18,-1,39
16,-1,40
16,-1,39
12,-1,40
13,-1,39
10,-1,40
5,0,40
2,1,40
0,1,40
-2,1,40
-1,1,40
-3,1,40
-3,1,40
-4,1,40
-7,0,40
-6,0,40
-5,0,39
-7,0,39
-8,0,39
-6,0,21
-3,1,40
-5,0,21
-5,0,40
-7,0,39
-3,1,40
-3,1,39
-3,1,40
-4,1,21
-4,1,40
-2,1,39
0,1,40
-4,1,21
-5,0,40
-5,0,40
-4,1,40
-5,0,40
-8,0,40
-7,0,40
-6,0,40
-7,0,40
-9,0,40
-7,0,40
-4,1,40
-6,0,39
-5,0,39
0,1,40
-1,1,38
0,1,41
-3,1,38
-1,1,21
0,1,21
1,1,39
0,1,38
0,1,40
1,1,38
4,1,40
1,1,39
1,1,40
0,1,39
4,1,40
5,0,39
6,0,39
2,1,39
1,1,39
0,1,39
6,0,40
3,1,40
4,1,40
2,1,40
2,1,39
3,1,39
4,1,40
1,1,39
0,1,40
3,1,39
4,1,40
4,1,39
4,1,40
0,1,39
-1,1,40
0,1,39
2,1,40
0,1,40
-1,1,40
-3,1,40
0,1,40
0,1,40
0,1,40
0,1,40
1,1,40
3,1,40
3,1,39
-1,1,40
-2,1,21
-2,1,40
1,1,21
0,1,40
0,1,21
-1,1,40
2,1,21
1,1,40
1,1,21
0,1,40
0,1,39
0,1,40
0,1,39
0,1,40
-3,1,40
-4,1,40
0,1,40
-4,1,40
-5,0,40
0,1,40
-1,1,40
-3,1,40
-3,1,40
-3,1,40
-2,1,39
2,1,40
0,1,39
0,1,21
0,1,40
3,1,39
0,1,39
2,1,39
1,1,40
4,1,39
3,1,40
2,1,39
-1,1,40
-1,1,40
2,1,39
3,1,40
3,1,40
0,1,40
0,1,40
0,1,40
0,1,39
0,1,39
-2,1,40
-3,1,40
0,1,40
-2,1,40
-1,1,21
-4,1,39
-2,1,40
0,1,39
-2,1,40
0,1,39
0,1,40
4,1,39
3,1,40
4,1,39
1,1,40
5,0,39
5,0,40
6,0,39
4,1,40
3,1,40
3,1,40
8,0,40
6,0,40
6,0,40
4,1,40
4,1,40
5,0,40
8,0,39
5,0,40
4,1,39
4,1,39
7,0,39
9,0,40
4,1,39
2,1,40
-1,1,39
1,1,40
0,1,39
1,1,40
-1,1,39
-2,1,21
-1,1,40
-2,1,39
-3,1,40
-5,0,40
-3,1,40
-3,1,40
-2,1,40
-3,1,40
-6,0,40
-2,1,40
